,diag_0_0,diag_0_1,diag_0_2,diag_0_3,diag_0_4,diag_1_0,diag_1_1,diag_1_2,diag_1_3
6687,-3.169138267166661,-3.017703230560589,-0.4324321040813545,-1.2128501139667651,-2.128584677037306,1.6645567231056848,1.0308408982953778,0.21540601445507732,0.6298264507550206
6688,-1.3132023832306043,-1.2512834395182237,-1.6523615873323465,-0.1701466288603426,-0.5606557181414796,0.15323158584694058,0.35751880092369454,1.0124169361800672,0.0234209762819959
6689,-1.6139782033961763,-1.2750636194227063,-0.46526844294448155,-0.8420226037745782,-0.30076217934256116,0.2457244589724278,0.5160656086478869,0.407604991889609,0.3023836586167472
6690,-2.812879455820902,-1.941993570618006,-0.15998299546250863,-3.061606180486935,-1.3199791273798147,2.558049871469559,0.0577154835546517,0.09479987518352834,0.5142740401773692
6691,-4.003510077859467,-3.3882192009551293,-3.6399860539866964,-0.46929406263678025,-0.9320217711507325,2.035186715939422,1.7856540932882898,2.511330907356734,0.31405307291640594
6692,-2.1876676316296004,-2.0937983459744913,-0.6602167473233612,-1.1575775390215892,-0.18095416470823572,1.1109061882440008,0.49876373311770433,0.11638795145678121,0.9697627502345294
6693,-5.685033969056634,-9.464875875221098,-2.171596279418506,-0.4267607473089776,-8.592059352272555,3.2409165769800237,8.091240618921368,1.005425433636644,0.174484109098274
6694,-46.27628548943794,-0.803865792195318,-7.732114701104211,-58.21973574471925,-0.4368417658502817,24.602664675670496,0.6817044867715449,3.0983990738257363,35.98364361738342
6695,-8.776004866563744,-9.791585656136178,-2.3366701572451785,-0.3513243744316698,-1.672633223101375,8.67301937699947,7.404975295843083,0.490132174393882,0.07140787312431636
6696,-5.671708294614187,-4.390762694042449,-0.4940010564417587,-8.367120193349143,-5.510640319517666,2.7903416730486685,3.053625005795438,0.10710218298772556,6.314234973676069
6697,-1.2746744339165115,-0.7941134337829889,-1.828000198681106,-0.20083155724864984,-1.5102974462247765,0.0576039390925038,0.6497088820534869,1.3651760627099065,0.009476270847011737
6698,-1.2895346891326953,-0.22218423115315758,-1.8794203684933568,-1.1926820516191643,-1.4752644856430572,0.05736326339143482,0.15186211441310993,0.4422548607259776,0.526121385759091
6699,-2.5608066846560966,-1.6273445900419452,-0.8421307631412525,-2.4496296076713056,-0.35460575126926086,0.6869270506647522,1.132231437715806,0.5496638452858247,1.2358556401473368
6700,-2.7494248390775455,-3.283593530165527,-1.4629328551030294,-0.2094371805596236,-1.7729490580486211,1.5341013147840807,2.4096624239511333,0.13594953437373736,0.046654474364729095
6701,-5.217822728488661,-0.5124794678710094,-5.667642966467894,-1.505941734892657,-4.7248292386377555,2.1244120413213046,0.020497868835979892,4.857163202875146,0.8906286530916404
6702,-1.408323953806885,-1.1681863617122137,-0.5311674690433318,-1.3433232134002788,-0.05480739499525606,0.30416469058287826,0.18504141139571753,0.1176258626753569,0.34021313083358024
6703,-3.6512306035997395,-4.673012145576795,-3.181545931056787,-2.6184636356263473,-0.4418646742457984,2.007614800452126,2.0296775793738577,2.7465142889662153,2.5515497691931808
6704,-1.9183907559625353,-0.3883397608765013,-1.5984518454238705,-3.4232846784143978,-0.8873245574322808,0.29947423771642007,0.15200581349583717,0.8671207821562696,2.6422932979927376
6705,-3.1850649873591017,-0.6908104649546359,-3.4433774967437794,-3.7215397273362494,-0.3132965794311509,1.1000995388678072,0.20752659548584798,2.7867884219445207,1.8515628520007308
6706,-5.520821562235905,-8.445566523147319,-3.5697570796853086,-18.309583583697663,-0.33222661987229085,4.744271966230928,8.018066509143267,2.2919722924979626,5.3414642429101855
6707,-1.2707490176884964,-1.4265035775359662,-0.5919579914887554,-0.16721113620409223,-1.2976909731558068,0.06512495709853881,1.1638286555552608,0.2333791491496651,0.10421860464501939
6708,-2.668725659041273,-0.4524757690875623,-1.8307323982452537,-2.2855472030279906,-2.3108388217800484,0.7270161641245342,0.036493517377375925,1.0941927629453103,2.2020609977441783
6709,-1.4093605313721835,-2.166654386987773,-2.509975882196156,-2.1550602649724797,-0.14191160742031866,0.4063135381092549,0.6240691034749153,0.6143097915269923,1.7287607286372342
6710,-2.1889207721307677,-5.733023932078636,-0.5818552076846006,-0.4695773982463581,-1.1703471093705646,1.3434904600745246,1.14698656321366,0.4921328367469432,0.020525813999620095
6711,-15.229696716805872,-4.263133807729873,-0.5205830852843669,-12.584280444536757,-17.762170355770856,7.029251815444918,3.840040445532658,0.2614264588837443,11.641479790578586
6712,-4.030314211613373,-4.2589964665380275,-2.236289449103956,-3.3278124799595408,-0.35177921623054803,2.074443361956617,3.8929328517868855,0.8784985128797078,2.3126400089320978
6713,-77.44417969331671,-0.538040437727806,-152.48988412968913,-85.57575974466067,-158.19945484181835,40.838465932453396,0.5194259130966785,65.85522972121908,67.14323322524808
6714,-2.5112806346029948,-0.9620874896624411,-1.9209593865774215,-0.6121956209515272,-1.2776334671890044,0.505553596590435,0.8866424474526565,1.3462855900370647,0.502776853467383
6715,-4.690323383181945,-0.6833732087131159,-0.9182772495487901,-2.269261625163311,-4.2201394128332845,1.2490871533714079,0.6551248987388095,0.7671605385408108,1.1260445274664377
6716,-1.5420524934137363,-0.34651403335780384,-1.4977532398471933,-1.6129053818584658,-1.8159547099115478,0.12858050078881153,0.31914519268526725,1.2373015272574248,0.9358966429845972
6717,-1.8298206469119997,-0.639352245963922,-0.5906822865517845,-0.9580966470970302,-1.8075213012969102,0.195154022999768,0.5677256827663347,0.5006166778529737,0.9187616739179769
6718,-8.504368498494399,-0.5489139155778999,-2.4764050920340224,-8.066420903884845,-7.994494081576366,3.3368926265932197,0.5092946504435916,0.718481534851878,4.573950850126644
6719,-11.67946423349229,-14.304965757642247,-0.4936092773234852,-13.798756468047715,-7.7343163080879345,10.769312974233506,6.3800705243176195,0.23963045509651035,1.233925670545517
6720,-1.5652793774113996,-1.366357257306612,-1.170433447815832,-1.8034366688329309,-0.04372476047058254,0.6077506344502522,0.13373247374374675,0.36136674750958525,0.25537732104371086
6721,-3.9944986387825887,-0.6015137501183223,-2.646496758774845,-0.8283752669386166,-0.2932026550857091,1.4366251985973142,0.2789034014904621,0.753935876169594,0.16046302285680003
6722,-7.739439252987736,-7.0171611699765135,-0.517230548664493,-11.875881106348356,-9.685747615932646,4.33356786360081,4.914349153776766,0.46386037477388103,1.0570592240716696
6723,-4.195391569355147,-10.449500238116325,-7.651877421064904,-1.2370712104405377,-0.42367576015840885,2.573792863459052,8.305985680997834,4.686958555251128,0.6979540108584923
6724,-3.930894774392237,-4.291748492681061,-0.4991795844881036,-4.104188881615264,-1.8139301930753324,1.7379784369179125,2.4908721120580264,0.48325063679931946,2.0377835800180213
6725,-7.650906349081752,-0.8442256417353022,-0.6460260234078272,-53.84912740432634,-33.04061156999449,2.9541128739151956,0.5716853873460014,0.4665462453078705,34.911755385493656
6726,-2.169445406906625,-0.5447553340187494,-0.8771572726448283,-0.559366737114445,-2.5107607060538184,0.3944461536608956,0.2962011791194853,0.457306219778811,0.012053614030142008
6727,-2.0502618238105206,-0.47915919433573145,-0.5912061888667525,-2.5153544728285313,-0.4803221729133801,0.3751843727607333,0.1363795990304245,0.5711366067415791,0.5342798843622836
6728,-2.0239509582521586,-1.6039955833035615,-0.37333622014198703,-1.8840923080803789,-0.8209443358896206,0.4436502267825709,0.981203950082623,0.016527286021128802,1.808389437742151
6729,-4.974076015284172,-3.355573775956934,-2.710276926444025,-0.8383651261195341,-0.39801491684511003,4.441546932066515,1.0420008703487837,1.371783017863173,0.6256425149060922
6730,-2.925995691564477,-1.2952796869782768,-0.7706653616035227,-4.774031999603511,-0.22140087490216176,1.3044040223580244,0.4362409029851472,0.20104917855730992,2.996422494994307
6731,-185.86957717618253,-0.5442570090783023,-126.9715179930575,-193.994540847412,-61.35406313797296,100.44297365986233,0.10441730067728525,79.96365724490053,102.6069279523134
6732,-3.696222303848322,-4.939178724600957,-0.44151760008651475,-3.778211776410878,-4.895617198472031,2.649893578505503,1.5307790378390118,0.3821485999238996,2.900505006355159
6733,-43.25239487498224,-17.98018047701053,-24.344404784839227,-0.5380182301180918,-43.501301985152615,42.629504591292616,10.516363151447957,20.199407052987496,0.4579616105415274
6734,-3.1050591246053987,-2.2732710123003868,-3.8466922656800935,-0.3499775062531891,-7.940177539121747,1.8035300608895577,0.6263361631705203,3.150251799850603,0.13477754103965667
6735,-2.0435435390739194,-2.1352023620854133,-4.067725600418825,-4.049858622331476,-0.3435866691405444,0.5277946368370791,1.6390639415624912,3.1941643902721024,2.703803908894028
6736,-10.267380934231804,-1.1961076063598115,-3.2941453288269096,-0.8634982531411537,-0.5653494413146303,5.677932462121607,0.36785589437825994,2.6512584432630653,0.8206862298327122
6737,-2.660355605923343,-1.11339609205694,-1.5621515560626764,-3.845085709511148,-0.171250246333953,1.0591958915546125,0.5877969780682525,0.19197774759264286,3.192781576939523
6738,-2.351556637435631,-4.118848327409683,-3.43866509530346,-0.5117895395827744,-0.6146182607823968,0.7351069511818394,3.182939569425261,1.955918133297456,0.36654759919180646
6739,-3.200431882965927,-6.5524162105891115,-9.524064648949986,-0.4235292322499812,-6.934106217209166,1.9553533087928032,2.896938617617074,8.035128586079319,0.3590840786255585
6740,-2.866574032311244,-0.5334503797579366,-2.6880710292799983,-0.8571708043401782,-1.980802967125074,0.6117898009059838,0.5245564836295117,1.4592961536778315,0.5974002050201345
6741,-18.152658405438856,-4.231177883510087,-0.4702445319817574,-12.081951583683576,-2.7604113128875194,14.811091248343697,1.706255156230257,0.44672843972072573,2.829206210235079
6742,-1.9782193913265864,-22.521665607263163,-17.554833400162565,-25.24672967522284,-0.3237843192434303,1.5119040480321637,20.791405736982696,7.057024308136875,11.791473237030242
6743,-4.819724758495797,-7.051704724602035,-0.47530778190319734,-5.144443055236495,-3.623527908160539,2.6216729851112706,3.818771634035167,0.4111474537127124,3.3733249531672307
6744,-1.715624052056062,-0.7008560603156037,-0.34686303805506646,-5.250177264004873,-3.731025550122925,0.21251986627193112,0.44644154222349264,0.1539227376115661,3.479937030492084
6745,-6.301960623629435,-6.456195899575748,-0.45361958951204034,-5.087044186740644,-4.7469601710967835,5.298479349016083,2.23962012387269,0.2850111336362349,4.231843829779136
6746,-1.7926640586800053,-0.6359529937647314,-0.523920963858379,-1.6641762682046053,-2.0584006832242405,0.20545651051284441,0.6139992927484963,0.2761513630432771,0.92242195251363
6747,-8.9044593557952,-0.5319507738159968,-16.02667933875168,-26.236997079597025,-4.97325188189523,4.15061047943702,0.06123340704884671,14.736465730970833,16.419534844865268
6748,-38.12731585735746,-0.5547232227400996,-39.21293478707718,-7.994096028984117,-4.977059711383555,19.697746900632648,0.17090631061527697,31.092031030348867,7.1230579531702505
6749,-3.580020430238044,-2.8993481090540554,-3.4931740142245293,-0.3928119583476551,-4.500507834750219,1.8559449626854798,2.1170061303020145,1.4784526905588011,0.28304876348234587
6750,-2.5883880828650394,-1.7335240983959632,-0.4705179029905296,-1.5268816599686166,-1.6875901242486104,0.6472890946732694,1.1477123094047026,0.3638281071064404,0.6777492306326963
6751,-2.329868950629343,-1.7824627750317639,-0.3766056792363206,-2.420612291373271,-0.8631467040925951,0.911130888201535,0.4615056028800019,0.2153105867365125,2.115978502114688
6752,-23.83666263466446,-3.919379185257108,-0.4663938978737164,-10.06776522808266,-5.8257340096434485,22.20448296746279,1.3701644695950461,0.14138574844340174,7.332451206527996
6753,-1.390371530769734,-0.8820528546038928,-2.37464823008946,-0.2301433501194711,-1.7165429074903567,0.1278046417423809,0.4080948917450541,1.9079364737015077,0.11760290990498434
6754,-11861.8006632343,-6817.940777803896,-0.5555167835051282,-5404.2176675947585,-313.8628191183028,8190.2969533540445,5484.120846759877,0.09128528500512499,275.0049518480898
6755,-1.5314890516888973,-0.530535654858228,-1.4042005723937185,-0.21473379915483068,-2.002909464697661,0.1618905840784485,0.45284298072664186,0.27065081421081655,0.06304996288532852
6756,-1.5970182121295846,-0.81128923629149,-5.43189334921814,-4.078489699908835,-0.24491873181100376,0.24315006365956573,0.4923689408159291,2.3330011100632775,4.012657020706735
6757,-3.952134605597115,-0.4721511413694869,-2.3309639269180407,-3.444965705957478,-2.5701836190474503,1.3641113975610824,0.035484431250197894,0.9180208231738184,1.5989389088485053
6758,-11.649177723389439,-3.393662844682891,-11.225113035242776,-0.45558891042501193,-1.1972415431923973,9.942190001573202,1.4016123239548084,7.563596441575748,0.25247860603333205
6759,-3.123209044628432,-0.46595682049556125,-1.1040722985259728,-2.5142186679178318,-0.6678561115449061,0.9050341739240118,0.04166209063637181,0.8243467770212949,2.3225893146136767
6760,-7.962254992330681,-7.230200954844044,-0.522542121072519,-3.1705316127020575,-9.304155186665358,4.864214707155797,4.555477356255455,0.20184515251055246,1.271052961993736
6761,-2.6022735329614206,-0.5650062218545145,-0.48698354655943077,-2.3839010169142663,-0.9049224589917212,0.683186625039834,0.15202252267069657,0.05623418301507038,0.6844905560585035
6762,-2.0143603986577707,-1.930033456930608,-4.561693829902414,-0.31370310284219366,-5.973010875356497,0.6068559616759769,1.2600156808150837,2.1613797146429343,0.14667885206372072
6763,-2.6162059798436705,-0.4642426746501805,-4.693506557216483,-4.9370105037605665,-1.225967488218623,0.6244801843392019,0.4124435795545483,2.654358799172161,1.7224006586081602
6764,-2.0372594580421417,-0.7269837924718551,-0.4248213379162543,-7.057763611145919,-7.225030657353031,0.35962714726331074,0.44591813340276676,0.3042425680295976,0.3040524494926898
6765,-2.2006253030961274,-1.4050826242055723,-0.7843887794987874,-0.30448828104645465,-1.8857658877787336,0.6096178463413962,0.6692827587319008,0.314186223205446,0.07193917707652456
6766,-11.022789183238915,-5.699245489282875,-10.406810424662888,-3.741614295819463,-0.4257685752473285,8.260190212579795,4.93449977074835,8.146738618235617,1.818213628338336
6767,-3.0845760385493635,-1.363494688352027,-0.5671161978449286,-1.0965690018472458,-0.8897112214975004,0.9534366175730342,0.7453753408043051,0.4652095289024157,0.17424799867564736
6768,-3.159431532236411,-0.45128870588471953,-3.001755744923345,-8.891534983278696,-4.5407732104273695,0.9527602813363555,0.052482673069416653,1.9970131264948197,1.6595469016907223
6769,-1.2372628926475868,-0.49482969095470913,-0.18770719827292912,-0.5028345532474199,-0.7069131715013635,0.04431967431453718,0.26245778264724745,0.06084491676462937,0.34103287636717716
6770,-1.6662720881006052,-2.00264485023912,-0.6534520999051799,-0.27164004207724907,-1.7180915836288917,0.21814981866453617,1.8258528003906156,0.19511917077123833,0.26986581832600093
6771,-3.3794670507240085,-0.5196644935078959,-2.960448363507585,-0.8501017154461876,-3.1224278174115714,0.9480288253215272,0.34894695001705056,1.1282199418787442,0.5990049849738507
6772,-2.975985544622954,-0.4570798958398062,-6.035468549612097,-2.593886373135284,-1.042498649088869,0.8512260619345822,0.06626062566035706,4.347491572941113,1.7936567862966624
6773,-5.028579737604307,-0.5216960831890711,-2.299696353952387,-8.39903570618357,-2.126701230321313,1.8362803892079482,0.2870161604951125,0.31652406646018955,6.795684007692251
6774,-2.3206382246857498,-2.6810080254064186,-1.5838042139726458,-0.366833821985103,-3.137940833682865,1.0349801882540488,0.6637966306804154,1.579683866552538,0.34257879838946426
6775,-2.6631174846983665,-0.4357883664600085,-1.2248254290379954,-2.7822940978215924,-0.9318709508145655,0.6321789780887771,0.17223158011975603,0.03677208786651606,1.9972810596217887
6776,-1.2280569995306114,-16.547625732290417,-13.41909025266908,-6.727567124675288,-0.15141781587977604,0.40417712542986006,5.0554485142898065,8.912394400008028,2.2636620894465045
6777,-11.269523606354456,-5.167538478756031,-0.4816723010317235,-12.297167639002945,-11.076517253548506,8.036330686165263,2.6677205285177505,0.08316610072644755,8.167314347092274
6778,-8.671556057913412,-0.5140309329291733,-28.545927175875867,-16.102977103625616,-28.51120658554589,3.7947030838751212,0.372581180952658,24.634550582257294,8.811334732110474
6779,-4.021252632684486,-2.6249355913645216,-0.5202752282147908,-3.724900887546492,-0.4736909809556946,1.4933897116276524,2.022023483142152,0.04871603454037319,3.477848032177474
6780,-1.4853850810381748,-1.9716315504202955,-0.5169607915104869,-1.1133378698898129,-0.28794423526268587,0.12960727796993932,1.4486753242475536,0.49771077882790854,0.5352771636494655
6781,-4.121909947373488,-0.5016302887594601,-2.4116038011968612,-1.9426891773673545,-1.743478686631991,1.4967453658888765,0.05834888891654745,1.290836574821989,0.6537547999971689
6782,-5.517616889935416,-0.9680761340125599,-5.01610554403139,-0.3669822610369606,-3.6591713675407678,2.5813947488392492,0.47597688031439395,2.1825486006795627,0.22676690811414607
6783,-3.06710779616454,-3.6955601941296012,-3.017288944899068,-3.1454189484515425,-0.23399371613397885,2.99077910777174,1.3659524696156622,0.7591243967450498,2.125081863911617
6784,-1.814585713053758,-0.5109453350492659,-2.5009738568503255,-0.07097510595727007,-0.8216779306909362,0.3883213534869856,0.035709639525600696,0.2697768257925321,0.04943411430450234
6785,-45.16450351124053,-0.5608456748208578,-31.76669987371352,-21.226134043404933,-3.7272898021488605,24.421394963189577,0.15795899841975955,16.95382011883598,4.982195298896966
6786,-4.040900634003023,-0.9756348002218297,-0.32692551993997354,-0.41033421895829925,-1.7459626209149046,2.1292812432320187,0.073226974544645,0.2906307256941948,0.1178291317255778
6787,-2.0603293065110098,-1.182543469981964,-0.352788837897769,-1.7919966453132437,-1.2126820252155701,0.5313929844952544,0.4409996229596796,0.14927927503807506,0.06345828176614066
6788,-1.9500111679725203,-2.752074731743114,-0.3954906701065607,-0.5233627573891887,-1.7245238358278971,0.7524397827506687,0.5562167948848425,0.3284441463604313,0.3628332930132437
6789,-7.9303634203975815,-4.986803618436686,-0.530773650430856,-1.0362146379300452,-5.742838229251385,6.7992979323196225,1.652390518347197,0.3217528496377671,0.018370475818458794
6790,-1.5172766367899757,-2.3546473533707926,-0.3920317518134615,-0.4768060652186753,-0.2689649598274451,0.32723122849570835,0.6153505906385984,0.1517659456865447,0.3514825807155729
6791,-2.425786721116084,-0.4434514255329528,-1.8330063356608521,-1.5525723415341441,-1.7015270198731065,0.5750279395051408,0.11197064624875573,0.9496098742684695,0.049800781379719807
6792,-3.255415666952997,-0.7002482924584222,-0.8471229969516993,-0.46784605235613697,-2.7345609150465005,0.8174933006409121,0.6890350745901128,0.05932106417560292,0.4090504873594441
6793,-2.4929558720159024,-3.065161331397386,-1.6491085037388296,-2.596624555439882,-0.2233811899849686,1.5426705527771232,1.2623757077554019,0.6670258388047317,1.1408181677220315
6794,-1.74023432113821,-3.660311752484422,-3.3233759824881477,-3.606586875037326,-0.12081022209919326,1.6381250672494718,0.4504456106071547,0.589588425500848,2.7061506924349032
6795,-1.1726228356259851,-1.2979790753512392,-0.11184867597189377,-0.7770281377579571,-1.5370436195279038,0.08618739933003618,0.16451229062660574,0.04931102930368336,0.5846575919113944
6796,-1.8933800496967672,-2.258500215862511,-1.3914288012033682,-0.2128124181565638,-1.7736704613428877,0.8812841372459335,0.44212915574968237,0.6044344693167321,0.13611991976341292
6797,-1.6155904650926782,-1.0767887284966802,-10.551048217399575,-0.22280744328363536,-0.6985226821733808,0.33986081488710035,0.9305897198388046,1.8804905956699518,0.11053521703252114
6798,-12.959844095197711,-4.99972004116527,-0.5181970584541319,-13.216669651158544,-4.522727126887321,8.72109127868452,2.908825590737532,0.23645764975948327,6.425578553374363
6799,-12.438656810786831,-0.5362006539204581,-71.19774931752913,-55.9262210457327,-50.194564490363085,6.02759601243496,0.3724296188419415,64.65254891240848,52.10910249270197
6800,-28.129802843839073,-0.5206899050407525,-23.305129558400196,-22.223596890148347,-28.066964053001833,13.70875632651743,0.3291428919759574,21.383204143727433,5.658403127228266
6801,-257.90093986730386,-315.12338032751626,-296.81742946759084,-0.5465547058438299,-480.3743498126541,179.99203467481345,249.83280560765488,290.7540297779808,0.17577646703645713
6802,-11.50915815209262,-1.608233250277449,-9.621285777414203,-8.713191772941018,-0.3573653272539968,9.084835262748964,0.5706219575901007,6.945411551543589,5.698046168369543
6803,-1.947363381909865,-1.9385838099709365,-2.6430860394089604,-0.4519343102658998,-0.6967988810406479,0.35691880858221403,1.3471728118361643,2.0486063193008275,0.3997259727726372
6804,-3.146514360072365,-0.541174101976446,-3.3452533046502477,-1.6152257201433766,-0.31516163926327473,0.9639274811530568,0.17425446212142112,2.3504372585362816,0.3210609183929021
6805,-7.77085734093875,-27.420302012898226,-0.507802422128206,-8.438244913691825,-21.43767622458127,7.721125784567645,11.468468718639672,0.1426633568580867,4.448896597731435
6806,-28.086438365988208,-0.5342547709340951,-4.059710122372485,-25.645375795713917,-9.908808341190714,14.393076694701938,0.01534309204134872,3.858246045991204,18.64849057188922
6807,-3.763673340421978,-0.5011047577582335,-4.325165831370959,-3.727622142815669,-2.5141351171981845,1.188885998535962,0.4217746961276919,2.5100254067304704,0.064459862267933
6808,-2.7110776323957175,-0.41793054168738997,-2.966015913935637,-6.975858518575248,-6.051125635903938,0.7096481815169452,0.021066759455964805,0.39902965744131413,2.8264516022587567
6809,-2.034758268645912,-1.1771943475368227,-0.8233011670299388,-1.9593897455821734,-0.32215137383389697,0.3487277038283938,1.0927422719440787,0.3513463162331008,1.2557897062255474
6810,-1.6976410213387878,-0.701962971467588,-0.5081001702448816,-1.0522972330362053,-0.24799291081344774,0.17829677337129016,0.644620074177457,0.2788783239939943,0.10453972983433328
6811,-2.5514978265203645,-4.243063157564667,-3.3076815823497085,-4.709088869248499,-0.18329506024933426,2.253802790515417,2.9438143806972974,0.46531827089365735,1.9653501397164652
6812,-4.80639572118471,-0.5980465766897186,-1.1206862305388203,-13.539605972851502,-3.717951409746005,1.4824836670515857,0.5724039784155454,0.4509040134666783,1.696346422027049
6813,-1.3148000060510325,-3.196709492959149,-3.573440731816578,-0.1489705208935336,-0.9813281228325255,0.2783150110155722,1.4987096806852906,0.6951180331389848,0.12003594557579005
6814,-5.2867961323008394,-4.008614319493742,-2.4238107033110303,-0.38284339260386613,-6.1915838953724,3.9282222144843226,2.129136309434237,1.0333273063713326,0.3268379977222756
6815,-1.3568301250389583,-0.7591168611118867,-0.8224810636665407,-1.2394905801376919,-0.24309407394031782,0.07934614788677431,0.576073191591299,0.5091258136168275,1.204709362203039
6816,-3.1066156373037916,-0.6454156756888203,-0.6739717082978165,-2.811191933429771,-3.7577088897594995,0.8104426298274394,0.43941804138852364,0.07245571796858456,1.982900525896767
6817,-42.805988132088885,-0.5966685322270558,-65.59050384007357,-1.3771651580253728,-69.00426046677697,19.682531700318176,0.5152432999465587,44.96840787696358,0.8000822787412428
6818,-10.405900744534739,-1.2967915617355152,-1.0496848086975525,-0.5807509201871367,-6.211070299984713,3.915317331704251,1.2428797167724148,0.4526287665746143,0.05683712301014746
6819,-14.091585238209863,-0.5506998594636734,-10.821357835467499,-12.944684260764744,-4.664768193417773,6.646506842277268,0.5199716021800349,2.6568141852799587,12.67535306055313
6820,-2.0761852416733104,-6.181379153393971,-5.411037705946259,-0.37816122223833204,-0.6186687804813077,0.9568064382398882,3.414276148157133,2.5082957219457307,0.1679844870613729
6821,-2.4406970299798822,-2.4653847372768736,-1.333334332850114,-0.4455025775332822,-1.5237680793757433,0.5701992454537973,1.8643514115693967,1.1837620313858204,0.04738506574140148
6822,-3.147787499526197,-0.47201444352804917,-3.1718002357170643,-3.0551099858167414,-3.2992913654604696,0.8185801700282797,0.3451603772338253,2.731104176867216,1.0977468010944034
6823,-1.2035907198233395,-0.17812333092379345,-3.0171128935339957,-0.4189529321671101,-2.8858876543605083,0.03150220129910953,0.057190127315928485,2.8574087163691364,0.06538234071788229
6824,-1.6370538874625267,-2.881650138361567,-3.0636527996252747,-0.1402576434735048,-2.2923149056705308,1.0852632178348305,0.1977205511406403,1.3471796588008949,0.026320537732781514
6825,-1.2009492259315537,-0.7680741769189531,-0.3284044672309968,-0.30397751162501024,-0.33070810141531115,0.030905698789568236,0.542724278631274,0.23063340650167574,0.2868429714993889
6826,-1.5149403570681648,-1.4524038939804418,-1.561235324944723,-0.19893480414850556,-3.5517774999713274,0.31634971275450763,0.4533144176318726,0.7012034104258104,0.1747670316024855
6827,-1.621278724313313,-1.8291480611657949,-0.7552187753433136,-1.602141631412508,-0.2263225993988188,0.46549209154491,0.298071030235855,0.5502471556718976,1.5211756569215735
6828,-8.341624533954093,-0.5466875939224215,-5.921675033413871,-2.2800795142470207,-2.0716848316160315,3.5853615069342664,0.2707134293292841,3.263734345068857,0.26213965459805183
6829,-1.7660247385856362,-0.3259175531448956,-4.874310523450159,-2.350502265043243,-6.739332310988154,0.24753029740388194,0.020208558492031566,2.3207190258388994,0.6061113251142478
6830,-1.3945138609107328,-1.499659234630517,-0.33865775043048607,-0.9976421450974367,-0.24439822787877782,0.16007431811939696,0.5139916435350366,0.15297792106785016,0.9929645649573006
6831,-2.3464800098821663,-2.1456939344278845,-0.5833308374322567,-2.184036828798685,-0.14873109453295646,0.5953358534862147,1.821680357446744,0.19079374786634196,0.24928020598117154
6832,-2.1830332598503723,-1.7666754674987628,-1.533954025141245,-0.41789033922827895,-0.7387186872234792,0.5462426538789045,1.2200652045494682,0.8671653609461947,0.17023685552725573
6833,-1.3287363660418874,-0.2662424699909484,-0.3457469615395891,-1.9109440002955833,-0.23732807573355946,0.07640963425489583,0.02891412460101773,0.2647904551015384,1.0288695135208248
6834,-4.2247296966527905,-1.8200750865570154,-0.7916051537246559,-0.7676725365072411,-2.092790912212934,1.264422020463503,1.3626730879002782,0.6513641828200882,0.6588736484154156
6835,-2.8768341045581916,-1.415273855280363,-0.37556049043760364,-0.8854658012576629,-1.6954919227353349,1.0585724801592133,0.5165061565652742,0.08247744170286579,0.0776061276773275
6836,-2.394092108943341,-3.2142779321869934,-1.1170799979652624,-3.282989820479465,-0.21839086578402345,0.9177900599041271,2.3501399719666143,0.733469594426998,0.6079892065584209
6837,-3.4037587155556475,-0.4791257176418328,-2.663990166268149,-2.9418040202241684,-3.235264027615771,0.9373252473826719,0.31328883713729017,2.5887334620316116,0.2383283372143261
6838,-1.4478135195161788,-0.6568390942190913,-1.445294106048997,-0.2499534382165851,-1.1749574991121847,0.1231250320978081,0.5034383441317145,0.6353287632486833,0.20603562314286916
6839,-2.8169367965501135,-0.4643510038420665,-1.9226799310934755,-1.2267042767623226,-0.661075796874476,0.7169601034373606,0.32711194600759536,0.021865077390824054,0.7854806503972058
6840,-3.5309212072491536,-3.257796160289353,-0.48458099428989404,-0.9017448423844104,-2.879219920306833,1.9024478413120158,1.2378480014119535,0.2557524821998781,0.2187336712575083
6841,-29.250201735974397,-20.699443140237385,-0.5264172517797252,-10.78442303193151,-125.64051841316132,22.64188267358516,12.579198051718775,0.39629127686612425,7.53532336834785
6842,-2.575929575849875,-3.768298889447967,-0.4099862187130938,-1.7213633886152304,-0.19671300704684952,1.1113869367902973,1.6390848543036585,0.07947611622910088,0.17147462420180726
6843,-1.9200707237717283,-1.7667325849810571,-1.1131021416173135,-1.5089805406395569,-0.20242179427060064,0.6409998570901511,0.8435880302480991,0.20386139389168462,1.3357776552524923
6844,-2.9088796124744833,-0.45724585691129077,-16.571448986354536,-10.215077593635739,-10.09451688127267,0.8651992481095836,0.12658810330133807,0.8857377643871064,7.852172687049438
6845,-4.341492001877078,-2.973280562841871,-0.5094291593878167,-9.431188452967179,-4.4492523166021805,1.5623093526763896,2.5821638591473812,0.4214113163200545,1.2587318904849463
6846,-6.249594363689791,-0.5024176614874922,-14.744946900893595,-2.6081216469100066,-6.072684563277269,2.610685094044591,0.056552649325271584,3.4021186261731287,1.7340072578590573
6847,-5.146362659644811,-0.5216118052119725,-7.233545814515484,-3.1457864897312042,-0.9358139054317269,1.9465597222438005,0.5163200067270678,0.9479047617548659,0.7917670537881947
6848,-15.007495486391399,-11.243580649477112,-0.5211631400989574,-16.98255134502159,-5.173523772311575,9.04299301554449,8.130518427834499,0.511701778903748,3.8014474205283646
